# k, 1lcc, 1lcc_EdS, 1lcx, 1lcx_EdS, PL_cc, PL_cx 
0.04999999999999999 -0.5578420837242832 1.096833539155874 1.524988837427895 2.522912558935978 2998.8968716536383 2792.0763977464912
0.05240565670773428 -0.05601554182937849 1.5239673676978496 1.9459844575928893 2.824252518207202 2860.13301303274 2649.537754604391
0.05492705709937791 0.27367682948477323 1.8653246307640703 2.175730545576498 3.031276570839011 2737.8078299381987 2522.6543067607627
0.05756976996632237 0.5258601583279752 2.1150636749339338 2.3319609444050537 3.12743632591228 2625.509866052228 2405.376427802853
0.06033963203196644 0.5857823072981141 2.0943089944137285 2.2578286404612924 2.9490762169620606 2520.9374568535377 2295.515866207352
0.06324276084276478 0.751057375376315 2.309644176333661 2.2741348365715455 2.9520149760961347 2417.2626841244705 2186.8307677700545
0.06628556827950542 1.0508140450272356 2.563111218323968 2.4035904869056415 2.949763885550789 2309.961237584626 2075.3100822507413
0.06947477471865686 1.733402366730929 3.3050273087429543 2.798398283745971 3.3235647013234066 2194.165743072797 1956.7608350873356
0.07281742387506217 2.954735263322102 4.513753245771344 3.6265364211159095 4.064056290150295 2066.024207548503 1828.0391531544642
0.07632089835876166 4.871965389094199 6.412533898572859 5.005946516809039 5.3246298818224576 1924.8411343226041 1688.9111025187817
0.0799929359803029 7.510147194807678 9.059147261223995 6.993083527644458 7.1792488827258225 1771.9159448063742 1540.9364584944078
0.0838416468405504 10.940142779111003 12.452120190079935 9.561365604486932 9.576513637484238 1612.2071416856688 1388.824999775344
0.08787553124273959 14.751836286865567 16.316795226858662 12.409727585227877 12.310813719313126 1452.843413304219 1239.0047875305825
0.09210349846633581 18.458542672621014 20.135333716618742 15.053187743413568 14.913822919462657 1303.570014330705 1099.8796116170986
0.09653488644416246 21.962688266666476 23.67534066079922 17.458312472437918 17.190201983674704 1169.998959900307 976.0417027218253
0.10117948238625782 24.242289849590076 26.008621506875997 18.74383946807713 18.375199954150272 1062.0641018103624 875.4015437747204
0.1060475443960095 25.57679098808375 27.308336045887337 19.13253576280367 18.633017056717815 976.253891237034 794.4753626165067
0.11114982412630971 25.104643151461513 27.031227125605625 17.89182676361692 17.486337867925013 915.4525819851516 735.0004559145996
0.11649759052576858 23.82585645685702 25.622329466477712 15.94720040936216 15.380072498653616 869.3228402873432 688.0586224812898
0.12210265472743254 21.84639823257564 23.66083509017071 13.357077585745946 12.763996251532436 830.3819223590813 647.3791750973311
0.12797739613497677 20.394075984140667 22.26378115629431 11.191261281690991 10.52146220276968 788.2369208141135 604.7882807767803
0.13413478976398627 20.399037736163464 22.292345591508546 10.138181385613832 9.438089732662508 734.8148762230124 554.376726804501
0.1405884348987115 22.41340530104492 24.42968187397639 10.642786742046585 9.975970918412914 668.5690043293116 495.5118186622001
0.1473525851275905 25.979733885806485 28.089997978766693 12.39693093348592 11.6502271513022 595.1429930888149 432.90828774817606
0.154442179823874 29.89783184044464 32.03117228816609 14.411215335785858 13.513560342035968 524.8454300231537 374.32166492710854
0.16187287714088217 32.588334741962456 34.80678278359759 15.299902829462733 14.400164425885082 466.1436448084762 325.6349126293172
0.16966108859476636 32.6314733238992 34.84583014687438 14.147713382485515 13.044696007532025 426.162932602863 291.293104714533
0.1778240153111564 30.522249661044857 32.78666925092618 10.96682890154299 10.052199338426211 398.8468433176407 266.4632501467926
0.18637968601574698 27.38452508769991 29.673796564701554 6.977464916327074 6.224983722159028 377.7827157358175 246.4174501936893
0.1953469968527308 25.593746191101495 27.908607087837943 4.349052072723636 3.357233968711253 352.8103821964989 224.42932704794535
0.20474575311902118 26.699251512682874 28.991460869510775 3.728722373905812 2.7166807563073614 319.2750382711897 197.8393645055161
0.21459671300643882 29.487194850574856 31.84583527123182 4.344484321667534 3.404193213682862 282.36195610102175 170.23738997155277
0.2249216334484722 31.531150308767618 33.922583398900876 4.460595226142021 3.5036116113324165 250.46122847584422 146.74854489017218
0.23574331817286964 31.029590588359664 33.34490206906477 2.8022039417244486 1.6337133997345914 227.8629092636301 129.5889717672867
0.2470856680661917 28.471112242562903 30.765811952544528 -0.6115778521983593 -1.7174248686032658 211.9344173703541 116.84976762029505
0.2589737339615605 26.414120502398465 28.689566706600505 -3.5027687909912113 -4.695411150878176 196.30301098724246 104.79767155701413
0.2714337719661929 26.737481338350783 28.937435714746798 -4.911948815723041 -5.947331556519696 177.28066970148063 91.52663694505544
0.2844933014509148 28.237639237590322 30.295284678090486 -5.123411780699712 -6.337262443718693 157.63572018490035 78.6074023696001
0.2981811658297321 28.53303378627311 30.392348552009484 -6.387098766856954 -7.6068107782733625 141.71207120578714 68.17089811246646
0.3125275962636985 26.67107668981061 28.34572824348693 -9.21509087731694 -10.343223300560506 130.24832655236983 60.36832481314389
0.3275642784297753 25.355087669177962 26.941524567101943 -11.676805896905677 -12.604365716830037 119.04441299766496 53.09508681247785
0.34332442250214995 25.62547485661889 26.98996972595119 -12.609177057457268 -13.74827817050831 106.90692999703461 45.82753238015102
0.3598428365005759 25.7062102825128 26.941056954880388 -13.71126550847786 -14.909057389518912 95.92106930685468 39.47131197860567
0.3771560031677308 24.47201355495292 25.665371353231137 -15.938671760936105 -16.83312943499715 87.17309470306918 34.39335210044934
0.3953021605453848 23.447068608816757 24.5230127498661 -16.98111314020005 -18.589608275674298 79.09388533854478 29.8843689685196
0.41432138642734206 23.189954876399437 24.17069093967499 -18.643479147045333 -19.79595867821159 71.08493961876334 25.690985440725417
0.4342556868756762 22.46597901464826 23.42376469347976 -19.881042740427628 -21.16837838372289 64.11092974842282 22.13804687182563
0.4551490889957608 21.501430984649765 22.34890520916252 -21.863417162169192 -22.640635911460866 57.97777256936794 19.10667339152987
0.47704773817499685 20.80198783995049 21.61177602189422 -22.84385390501136 -23.802095751327695 52.24552311826878 16.413918447333938
0.5 20.20660538570053 20.962024942925247 -24.10896572820212 -24.909288913634462 46.98633112926179 14.057545169358312
