-8.	0.9998993660344722	1.9864255554370468e-6	0.00033508838607047104
-7.99	0.9998983546955241	1.6009125704167526e-6	0.0003384522936535421
-7.98	0.9998973331919434	-1.3199529559922476e-6	0.00034184992652956626
-7.97	0.9998963014249019	-1.1010481481723272e-6	0.00034528163224371405
-7.96	0.9998952592893078	2.432786046873952e-6	0.00034874774749774117
-7.95	0.9998942066810398	-1.9188239419939462e-6	0.0003522486149261071
-7.94	0.9998931434940731	1.8541172774316563e-6	0.0003557845870676832
-7.93	0.9998920696235928	-1.588789295219568e-6	0.0003593560071825051
-7.92	0.9998909849612425	2.213997529399893e-6	0.00036296323766987223
-7.91	0.9998898893999641	-1.526908465603955e-6	0.0003666066332310946
-7.9	0.9998887828286124	-6.610403278020496e-7	0.000370286559150062
-7.89	0.999887665136887	2.3918153510174578e-6	0.00037400336835718745
-7.88	0.999886536214027	1.0026918118140194e-6	0.0003777574465034257
-7.87	0.9998853959463145	-9.294575578163684e-7	0.0003815491560666498
-7.86	0.9998842442195279	-2.1405454435694233e-6	0.00038537887941864443
-7.85	0.9998830809197087	-1.9750321795145163e-6	0.00038924698727740663
-7.84	0.9998819059292602	-1.9473125850110353e-6	0.0003931538715921622
-7.83	0.9998807191312369	-1.864339003350877e-6	0.0003970999204158204
-7.82	0.9998795204074499	-1.1867397721254e-6	0.00040108552135575054
-7.81	0.9998783096376314	3.165988152594079e-7	0.00040511106867521253
-7.8	0.9998770867006683	2.0980843318614413e-6	0.00040917696560742244
-7.79	0.9998758514745264	9.175028677671514e-7	0.0004132836131960053
-7.78	0.9998746038360157	-1.5058076371243225e-6	0.0004174314239350896
-7.77	0.9998733436593419	7.12270543475421e-7	0.0004216208011949584
-7.76	0.9998720708192491	1.082284242141824e-6	0.00042585216169358615
-7.75	0.9998707851891424	-1.6422019435304422e-6	0.00043012592914508455
-7.74	0.9998694866396364	1.9740072819782825e-6	0.0004344425294528678
-7.73	0.9998681750407749	-1.6054557020140122e-6	0.00043880238287789586
-7.72	0.9998668502619029	1.3639731152533454e-6	0.00044320592600685215
-7.71	0.9998655121705882	1.6528986454117653e-7	0.000447653595776044
-7.7	0.9998641606325949	-1.6421857366540473e-6	0.0004521458311386895
-7.69	0.9998627955138184	2.257292820973368e-6	0.000456683075304526
-7.68	0.9998614166763304	1.0191033155047674e-6	0.000461265783169976
-7.67	0.9998600239839307	-1.3974468167439683e-6	0.00046589440685170945
-7.66	0.9998586172960361	-1.3510031933416155e-6	0.00047056940365183857
-7.65	0.9998571964731019	1.5804133774491477e-7	0.0004752912374074403
-7.64	0.9998557613724426	1.3222107131588231e-6	0.0004800603789646641
-7.63	0.9998543118506599	1.7109218323070518e-6	0.0004848772954695336
-7.62	0.9998528477626893	1.864513075329549e-6	0.0004897424636543968
-7.61	0.999851368962866	1.7073762155635187e-6	0.00049465637178759
-7.6	0.9998498753029593	1.1162822029203295e-6	0.0004996195028312293
-7.59	0.9998483666335414	9.291293109603217e-8	0.0005046323443458693
-7.58	0.9998468428043056	-9.526959898131633e-7	0.0005096954000161385
-7.57	0.9998453036621177	-9.255863947940045e-7	0.0005148091648830435
-7.56	0.999843749053546	1.018281846794883e-6	0.0005199741497331447
-7.55	0.9998421788241734	2.2146486823996853e-6	0.0005251908641941941
-7.54	0.999840592814683	-1.078981715340824e-6	0.0005304598240277359
-7.53	0.9998389908690437	-4.734692836266005e-7	0.0005357815472765224
-7.52	0.9998373728256849	2.148116987986932e-6	0.0005411565666426354
-7.51	0.9998357385232349	-1.7715436728547345e-6	0.0005465854116837261
-7.5	0.9998340877985322	2.2120195058079543e-6	0.0005520686176051509
-7.49	0.9998324204859824	-1.390436784167151e-6	0.0005576067282400433
-7.48	0.9998307364197296	2.2702537348829067e-6	0.0005632002917401946
-7.47	0.9998290354308395	-1.9123208315231e-6	0.0005688498601760055
-7.46	0.9998273173496723	2.9195044541163523e-6	0.0005745559897812816
-7.45	0.9998255820044725	-1.513392165624992e-6	0.0005803192532932934
-7.44	0.9998238292215453	2.2905220911872553e-7	0.000586140210852193
-7.43	0.9998220588257692	2.155551316194871e-6	0.0005920194431533137
-7.42	0.9998202706403068	-8.906274241717851e-7	0.0005979575294593885
-7.41	0.9998184644862795	-1.1772064262795467e-6	0.0006039550558519464
-7.4	0.9998166401831468	1.406845152608278e-6	0.0006100126191651211
-7.39	0.9998147975491724	2.800504465428225e-6	0.0006161308135764254
-7.38	0.9998129363996655	1.368303636589848e-6	0.0006223102421190877
-7.37	0.9998110565482319	-4.899333709159126e-7	0.0006285515201405933
-7.36	0.9998091578073499	-1.4742798152463322e-6	0.0006348552612678613
-7.35	0.9998072399874283	-1.8398576388649024e-6	0.0006412220881176875
-7.34	0.9998053028970176	-1.8371528875663727e-6	0.0006476526309699712
-7.33	0.9998033463415323	-1.9803170497303095e-6	0.000654147521639005
-7.32	0.9998013701264623	-2.124792844861372e-6	0.0006607074041205907
-7.31	0.9997993740537869	-2.0106949085973897e-6	0.0006673329232185562
-7.3	0.9997973579240544	-9.857627637177671e-7	0.0006740247354339425
-7.29	0.9997953215360696	5.860151215859846e-7	0.0006807835001436157
-7.28	0.9997932646858106	2.556012756297496e-6	0.0006876098829749342
-7.27	0.9997911871677938	3.063316339694545e-6	0.0006945045581489217
-7.26	0.9997890887750879	3.2638623723877177e-7	0.0007014682074683059
-7.25	0.9997869692971106	-1.9924131466852113e-6	0.0007085015183553325
-7.24	0.9997848285220199	2.763860549334819e-7	0.000715605177736395
-7.23	0.999782666236624	2.9907565014003195e-6	0.0007227798930128321
-7.22	0.9997804822244264	-4.864136551003404e-7	0.000730026368090211
-7.21	0.9997782762668871	-7.898795731193658e-7	0.0007373453183969477
-7.2	0.9997760481440903	2.936855904684315e-6	0.0007447374641855459
-7.19	0.9997737976330958	-1.2825351933614892e-6	0.0007522035361416353
-7.18	0.999771524508923	1.312984127679621e-6	0.0007597442671646356
-7.17	0.9997692285442377	7.884750502675635e-7	0.000767360400717299
-7.16	0.999766909509944	-2.042248073467117e-8	0.0007750526878227195
-7.15	0.9997645671743717	1.2985424669384649e-6	0.0007828218860290795
-7.14	0.9997622013030859	1.907032242223151e-7	0.0007906687590485296
-7.13	0.9997598116595607	6.731668265132336e-7	0.0007985940807054982
