-9.1	-0.009681933719057366
-9.	-0.009681904826690005
-8.9	-0.009681880328244994
-8.799999999999999	-0.009681859336817183
-8.7	-0.009681841216136284
-8.6	-0.009681825241451027
-8.5	-0.009681810827119271
-8.4	-0.009681797764810348
-8.299999999999999	-0.009681785647004441
-8.2	-0.009681774209497592
-8.1	-0.009681763325282686
-8.	-0.009681752763334337
-7.8999999999999995	-0.009681742333442227
-7.8	-0.009681731945622461
-7.699999999999999	-0.009681721239455153
-7.6	-0.009681710049107423
-7.5	-0.00968169815720775
-7.3999999999999995	-0.009681685414981928
-7.3	-0.009681671704442549
-7.199999999999999	-0.00968165683411935
-7.1	-0.009681640683136518
-7.	-0.009681623038460905
-6.8999999999999995	-0.009681603681194795
-6.8	-0.009681582411420486
-6.699999999999999	-0.009681559103579611
-6.6	-0.00968153335636046
-6.5	-0.009681505102446072
-6.3999999999999995	-0.009681473863546508
-6.3	-0.009681439493674514
-6.199999999999999	-0.009681401589504356
-6.1	-0.009681359747417908
-6.	-0.009681313678466334
-5.8999999999999995	-0.00968126270278589
-5.8	-0.009681206623319059
-5.699999999999999	-0.009681144514789828
-5.6	-0.009681076175183604
-5.499999999999999	-0.009681000534786438
-5.3999999999999995	-0.009680917203857458
-5.3	-0.009680825225169323
-5.199999999999999	-0.009680723665280444
-5.1	-0.009680611904026151
-4.999999999999999	-0.00968048831077501
-4.8999999999999995	-0.009680352505074099
-4.8	-0.00968020232080115
-4.699999999999999	-0.009680037274903065
-4.6	-0.009679855104171858
-4.499999999999999	-0.009679654552639165
-4.3999999999999995	-0.009679434087749544
-4.3	-0.009679191230841745
-4.199999999999999	-0.009678925058282946
-4.1	-0.009678631641673537
-3.9999999999999996	-0.009678308942349001
-3.8999999999999995	-0.009677954094840157
-3.7999999999999994	-0.00967756416477942
-3.6999999999999993	-0.009677136999540727
-3.5999999999999996	-0.009676669379436018
-3.4999999999999996	-0.00967615651861114
-3.3999999999999995	-0.009675594390358939
-3.2999999999999994	-0.009674979134991114
-3.1999999999999993	-0.009674306227673539
-3.099999999999999	-0.00967357071180131
-2.9999999999999996	-0.009672767629150994
-2.8999999999999995	-0.00967189154358392
-2.7999999999999994	-0.00967093713444537
-2.6999999999999993	-0.009669898706183932
-2.599999999999999	-0.009668770283365316
-2.4999999999999996	-0.009667545265357699
-2.3999999999999995	-0.00966621695298909
-2.2999999999999994	-0.009664778437969672
-2.1999999999999993	-0.009663222836369903
-2.099999999999999	-0.009661543224918398
-1.9999999999999993	-0.009659732497104369
-1.8999999999999992	-0.00965778346856689
-1.7999999999999994	-0.009655688883738427
-1.6999999999999993	-0.009653441651145879
-1.5999999999999992	-0.009651034824147978
-1.4999999999999993	-0.009648461685704279
-1.3999999999999992	-0.009645715785725413
-1.2999999999999994	-0.009642791022326605
-1.1999999999999993	-0.009639681694934827
-1.0999999999999992	-0.009636382642847179
-0.9999999999999993	-0.009632889294279932
-0.8999999999999992	-0.009629197936306372
-0.7999999999999993	-0.009625305042711882
-0.6999999999999993	-0.009621208325036984
-0.5999999999999992	-0.009616906149845655
-0.4999999999999992	-0.009612397841217722
-0.39999999999999925	-0.009607683744011433
-0.29999999999999927	-0.009602764973660246
-0.19999999999999923	-0.009597644153998842
-0.09999999999999923	-0.009592324378166598
7.771561172376096e-16	-0.009586810642084612
0.10000000000000078	-0.009581107673564269
0.2000000000000008	-0.009575222848163804
0.3000000000000008	-0.00956916292215712
0.4000000000000008	-0.009562937052355723
0.5000000000000008	-0.009556554176630027
0.6000000000000008	-0.009550024913995028
0.7000000000000008	-0.009543360453424871
0.8000000000000008	-0.009536572512929426
0.9000000000000008	-0.009529674106694287
1.0000000000000009	-0.009522677866724494
1.1000000000000008	-0.009515597838861238
1.2000000000000008	-0.009508447656157371
1.300000000000001	-0.009501241699455376
1.4000000000000008	-0.009493994338564198
1.5000000000000009	-0.009486720019387438
1.600000000000001	-0.009479433348471704
1.7000000000000008	-0.009472148797251612
1.800000000000001	-0.009464880678851172
1.9000000000000008	-0.009457642702354704
2.000000000000001	-0.009450448226696351
2.100000000000001	-0.009443310302996158
2.200000000000001	-0.009436241507872013
2.3000000000000007	-0.009429253736144349
2.400000000000001	-0.009422358399444795
2.500000000000001	-0.00941556609432695
2.600000000000001	-0.009408886661192904
2.700000000000001	-0.00940232940359241
2.8000000000000007	-0.009395902612146437
2.900000000000001	-0.009389613645038661
3.000000000000001	-0.00938346951261692
