-8.	0.0006698033926905613	0.9100212549813	0.9700070849937666	0.00033508838607047104
-7.99	0.0006765236286013262	0.9100214757245961	0.9700071585748653	0.0003384522936535421
-7.98	0.0006833113844176485	0.9100216964678921	0.970007232155964	0.00034184992652956626
-7.97	0.000690166998405883	0.9100219172111882	0.9700073057370627	0.00034528163224371405
-7.96	0.0006970911800988031	0.9100221379544842	0.9700073793181614	0.00034874774749774117
-7.95	0.0007040846964447586	0.9100223586977803	0.97000745289926	0.0003522486149261071
-7.94	0.0007111481939558908	0.9100225907376913	0.9700075302458971	0.0003557845870676832
-7.93	0.0007182826048050925	0.9100228227776024	0.9700076075925341	0.0003593560071825051
-7.92	0.0007254887136941496	0.9100230548175134	0.9700076849391712	0.00036296323766987223
-7.91	0.000732766443529714	0.9100232868574244	0.9700077622858082	0.0003666066332310946
-7.9	0.0007401172988055703	0.9100235188973355	0.9700078396324452	0.000370286559150062
-7.89	0.0007475418241617504	0.9100237628108616	0.9700079209369539	0.00037400336835718745
-7.88	0.0007550404662017561	0.9100240067243879	0.9700080022414627	0.0003777574465034257
-7.87	0.0007626143257867356	0.910024250637914	0.9700080835459713	0.0003815491560666498
-7.86	0.0007702641911504779	0.9100244945514403	0.9700081648504801	0.00038537887941864443
-7.85	0.0007779903674686051	0.9100247384649665	0.9700082461549888	0.00038924698727740663
-7.84	0.000785794056799518	0.9100249948584094	0.9700083316194698	0.0003931538715921622
-7.83	0.0007936756825847195	0.9100252512518522	0.9700084170839507	0.0003970999204158204
-7.82	0.0008016365347421631	0.9100255076452951	0.9700085025484317	0.00040108552135575054
-7.81	0.0008096766545503727	0.9100257640387379	0.9700085880129127	0.00040511106867521253
-7.8	0.0008177975116467189	0.9100260204321808	0.9700086734773936	0.00040917696560742244
-7.79	0.0008259996940144931	0.9100262899426307	0.9700087633142102	0.0004132836131960053
-7.78	0.0008342836770078953	0.9100265594530805	0.9700088531510268	0.0004174314239350896
-7.77	0.0008426510486544775	0.9100268289635304	0.9700089429878435	0.0004216208011949584
-7.76	0.0008511015771961005	0.9100270984739802	0.97000903282466	0.00042585216169358615
-7.75	0.0008596370637942395	0.9100273679844301	0.9700091226614767	0.00043012592914508455
-7.74	0.0008682579077027946	0.9100276512815592	0.970009217093853	0.0004344425294528678
-7.73	0.0008769650102635229	0.9100279345786881	0.9700093115262294	0.00043880238287789586
-7.72	0.0008857593436148984	0.9100282178758171	0.9700094059586056	0.00044320592600685215
-7.71	0.0008946414919399679	0.9100285011729462	0.970009500390982	0.000447653595776044
-7.7	0.0009036124937721676	0.9100287844700752	0.9700095948233584	0.0004521458311386895
-7.69	0.0009126732700107576	0.9100290822573486	0.9700096940857829	0.000456683075304526
-7.68	0.0009218247672903173	0.910029380044622	0.9700097933482074	0.000461265783169976
-7.67	0.0009310678058044403	0.9100296778318954	0.9700098926106319	0.00046589440685170945
-7.66	0.000940403077947573	0.9100299756191688	0.9700099918730563	0.00047056940365183857
-7.65	0.0009498320145856977	0.9100302734064422	0.9700100911354808	0.0004752912374074403
-7.64	0.0009593552562074626	0.9100305864231314	0.9700101954743772	0.0004800603789646641
-7.63	0.0009689736410988658	0.9100308994398205	0.9700102998132735	0.0004848772954695336
-7.62	0.0009786883892825278	0.9100312124565098	0.9700104041521699	0.0004897424636543968
-7.61	0.000988500210574104	0.9100315254731989	0.9700105084910663	0.00049465637178759
-7.6	0.0009984100750426528	0.9100318384898881	0.9700106128299627	0.0004996195028312293
-7.59	0.001008418912811972	0.9100321675128551	0.970010722504285	0.0005046323443458693
-7.58	0.0010185280473731055	0.9100324965358221	0.9700108321786073	0.0005096954000161385
-7.57	0.001028738269788442	0.910032825558789	0.9700109418529296	0.0005148091648830435
-7.56	0.0010390505731226209	0.9100331545817559	0.970011051527252	0.0005199741497331447
-7.55	0.0010494658425194863	0.9100334836047229	0.9700111612015743	0.0005251908641941941
-7.54	0.001059985396383076	0.9100338294501691	0.9700112764833897	0.0005304598240277359
-7.53	0.001070609919218177	0.9100341752956153	0.9700113917652051	0.0005357815472765224
-7.52	0.0010813408050551992	0.9100345211410614	0.9700115070470205	0.0005411565666426354
-7.51	0.0010921789153347204	0.9100348669865076	0.9700116223288359	0.0005465854116837261
-7.5	0.0011031253741090536	0.9100352128319538	0.9700117376106513	0.0005520686176051509
-7.49	0.0011141811799036047	0.9100355763574434	0.9700118587858145	0.0005576067282400433
-7.48	0.0011253476370716505	0.910035939882933	0.9700119799609777	0.0005632002917401946
-7.47	0.001136625558809428	0.9100363034084225	0.9700121011361409	0.0005688498601760055
-7.46	0.001148016201880726	0.910036666933912	0.970012222311304	0.0005745559897812816
-7.45	0.0011595206539856103	0.9100370304594017	0.9700123434864673	0.0005803192532932934
-7.44	0.0011711401295621024	0.9100374125660231	0.970012470855341	0.000586140210852193
-7.43	0.0011828755943362513	0.9100377946726446	0.9700125982242148	0.0005920194431533137
-7.42	0.001194728396671425	0.910038176779266	0.9700127255930886	0.0005979575294593885
-7.41	0.0012066995345970544	0.9100385588858875	0.9700128529619625	0.0006039550558519464
-7.4	0.0012187903525327452	0.9100389409925089	0.9700129803308363	0.0006100126191651211
-7.39	0.0012310018615616218	0.9100393426269114	0.9700131142089704	0.0006161308135764254
-7.38	0.0012433354309978914	0.910039744261314	0.9700132480871047	0.0006223102421190877
-7.37	0.0012557920658470396	0.9100401458957164	0.9700133819652388	0.0006285515201405933
-7.36	0.001268373298212028	0.9100405475301189	0.9700135158433729	0.0006348552612678613
-7.35	0.001281080004919941	0.9100409491645213	0.970013649721507	0.0006412220881176875
-7.34	0.0012939136744111995	0.9100413713213844	0.9700137904404614	0.0006476526309699712
-7.33	0.0013068754437024518	0.9100417934782475	0.9700139311594158	0.000654147521639005
-7.32	0.0013199666324804	0.9100422156351108	0.9700140718783703	0.0006607074041205907
-7.31	0.0013331885936935242	0.9100426377919739	0.9700142125973247	0.0006673329232185562
-7.3	0.0013465425659222486	0.9100430599488372	0.970014353316279	0.0006740247354339425
-7.29	0.0013600297627026595	0.9100435036729723	0.9700145012243241	0.0006807835001436157
-7.28	0.0013736515811569809	0.9100439473971075	0.9700146491323692	0.0006876098829749342
-7.27	0.0013874094104351304	0.9100443911212426	0.9700147970404143	0.0006945045581489217
-7.26	0.0014013045838264294	0.9100448348453778	0.9700149449484593	0.0007014682074683059
-7.25	0.0014153383254394292	0.9100452785695129	0.9700150928565043	0.0007085015183553325
-7.24	0.0014295123168720722	0.9100457449587066	0.9700152483195689	0.000715605177736395
-7.23	0.001443827568357181	0.9100462113479003	0.9700154037826335	0.0007227798930128321
-7.22	0.0014582856709921068	0.9100466777370941	0.970015559245698	0.000730026368090211
